t_s,attack_time_s,sim_lat,sim_lon,pos_lat,pos_lon,pos_alt,e_vehicle_h_m,gps_present,gps_age_s,gps_status,gps_nsats,gps_hdop,gps_lat,gps_lon,gps_hacc,gps_vacc,gps_sacc,xkf_fs
2.699753,-14.679959,35.9305139,-84.3106744,35.9305138,-84.3106743,0.05999999865889549,0.014323823417739025,1,0.039984,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
2.799713,-14.579999,35.9305139,-84.3106744,35.9305139,-84.3106744,0.05999999865889549,0.0,1,0.059976,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
2.899673,-14.480039,35.9305139,-84.3106744,35.9305139,-84.3106744,0.04999999701976776,0.0,1,0.039984,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
2.999633,-14.380079,35.9305139,-84.3106744,35.9305139,-84.3106744,0.04999999701976776,0.0,1,0.059976,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
3.099593,-14.280119,35.9305139,-84.3106744,35.9305139,-84.3106744,0.04999999701976776,0.0,1,0.039984,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
3.199553,-14.180159,35.9305139,-84.3106744,35.9305139,-84.3106744,0.04999999701976776,0.0,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
3.299513,-14.080199,35.9305139,-84.3106744,35.9305139,-84.3106744,0.05999999865889549,0.0,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
3.399473,-13.980239,35.9305139,-84.3106744,35.9305139,-84.3106744,0.05999999865889549,0.0,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
3.499433,-13.880279,35.9305139,-84.3106744,35.9305139,-84.3106744,0.07999999821186066,0.0,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
3.599393,-13.780319,35.9305139,-84.3106744,35.9305139,-84.3106744,0.08999999612569809,0.0,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
