elapsed_s,attack_time_s,activated,gps_sent,inj_lat,inj_lon,inj_alt,inj_vn,inj_ve,inj_vd,fix_type,h_acc,v_acc,s_acc,truth_lat,truth_lon,truth_alt,e_inject_h_m
4.823000381293241e-06,-69.8825931880001,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
0.20055425700047635,-69.682043754,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
0.40147875900038343,-69.4811192520001,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
0.6026186270000835,-69.2799793840004,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
0.8041248070003348,-69.07847320400015,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
1.0051524290001908,-68.87744558200029,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
1.2061246990006111,-68.67647331199987,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
1.4073490720002155,-68.47524893900027,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
1.6086058870005218,-68.27399212399996,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
1.8099996640003155,-68.07259834700017,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
2.0105444030004946,-67.87205360799999,0,1,35.93051398,-84.31067453,0.0,0.0,0.0,0.0,3,0.5,2.0,0.5,nan,nan,nan,nan
2.2112104940006247,-67.67138751699986,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.15,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
2.413034527000491,-67.46956348399999,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.15,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
2.6145149829999355,-67.26808302800055,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.15,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
2.8156221520002873,-67.0669758590002,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.15,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
3.0171525390005627,-66.86544547199992,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.1,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
3.2200910120000117,-66.66250699900047,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.1,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
3.4210571210005583,-66.46154088999992,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.1,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
3.621779133000018,-66.26081887800046,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.1,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
3.823158799000339,-66.05943921200014,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.1,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
4.024371855000027,-65.85822615600046,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.1,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
4.225521588999982,-65.6570764220005,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.01,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
4.426654167999914,-65.45594384300057,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.01,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
4.627090245000545,-65.25550776599994,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.01,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
4.827847008999925,-65.05475100200056,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.01,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
5.031414629999745,-64.85118338100074,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.01,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
5.23210937299973,-64.65048863800075,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.01,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
5.432849503000398,-64.44974850800008,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,0.01,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
5.634574604000591,-64.24802340699989,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,-0.04,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
5.8358144350004295,-64.04678357600005,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,-0.04,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
6.037750379000499,-63.84484763199998,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,-0.04,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
6.239103891000013,-63.64349412000047,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,-0.04,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
6.441146809999736,-63.441451201000746,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,-0.04,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
6.642096689000027,-63.240501322000455,0,1,35.9305139,-84.3106744,0.0,0.0,0.0,-0.04,3,0.5,2.0,0.5,35.9305139,-84.3106744,nan,0.0
